dcls_month,fin_co_no,fin_prdt_cd,intr_rate_type,intr_rate_type_nm,rsrv_type,rsrv_type_nm,save_trm,intr_rate,intr_rate2,kor_co_nm,fin_prdt_nm,join_way,mtrt_int,spcl_cnd,join_deny,join_member,etc_note,max_limit,dcls_strt_day,dcls_end_day,fin_co_subm_day
202508,0010349,310007,S,단리,S,정액적립식,6,2.9,2.9,디비저축은행,E-정기적금,인터넷,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.1% / 인터넷뱅킹으로 상품 가입 시 : 기본이율* + 0.1% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인/법인,최소가입금액 : 1만원 이상 / 가입채널 : 인터넷뱅킹,,20241129,,202411291049
202508,0010349,310007,S,단리,S,정액적립식,12,4.1,4.1,디비저축은행,E-정기적금,인터넷,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.1% / 인터넷뱅킹으로 상품 가입 시 : 기본이율* + 0.1% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인/법인,최소가입금액 : 1만원 이상 / 가입채널 : 인터넷뱅킹,,20241129,,202411291049
202508,0010349,310007,S,단리,S,정액적립식,24,4.2,4.2,디비저축은행,E-정기적금,인터넷,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.1% / 인터넷뱅킹으로 상품 가입 시 : 기본이율* + 0.1% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인/법인,최소가입금액 : 1만원 이상 / 가입채널 : 인터넷뱅킹,,20241129,,202411291049
202508,0010349,310007,S,단리,S,정액적립식,36,4.2,4.2,디비저축은행,E-정기적금,인터넷,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.1% / 인터넷뱅킹으로 상품 가입 시 : 기본이율* + 0.1% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인/법인,최소가입금액 : 1만원 이상 / 가입채널 : 인터넷뱅킹,,20241129,,202411291049
202508,0010349,310007,M,복리,S,정액적립식,6,2.9,2.9,디비저축은행,E-정기적금,인터넷,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.1% / 인터넷뱅킹으로 상품 가입 시 : 기본이율* + 0.1% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인/법인,최소가입금액 : 1만원 이상 / 가입채널 : 인터넷뱅킹,,20241129,,202411291049
202508,0010349,310007,M,복리,S,정액적립식,12,4.1,4.1,디비저축은행,E-정기적금,인터넷,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.1% / 인터넷뱅킹으로 상품 가입 시 : 기본이율* + 0.1% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인/법인,최소가입금액 : 1만원 이상 / 가입채널 : 인터넷뱅킹,,20241129,,202411291049
202508,0010349,310007,M,복리,S,정액적립식,24,4.2,4.2,디비저축은행,E-정기적금,인터넷,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.1% / 인터넷뱅킹으로 상품 가입 시 : 기본이율* + 0.1% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인/법인,최소가입금액 : 1만원 이상 / 가입채널 : 인터넷뱅킹,,20241129,,202411291049
202508,0010349,310007,M,복리,S,정액적립식,36,4.2,4.2,디비저축은행,E-정기적금,인터넷,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.1% / 인터넷뱅킹으로 상품 가입 시 : 기본이율* + 0.1% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인/법인,최소가입금액 : 1만원 이상 / 가입채널 : 인터넷뱅킹,,20241129,,202411291049
202508,0010349,310806,M,복리,S,정액적립식,36,4.3,4.3,디비저축은행,M-정기적금,스마트폰,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.2% / 모바일뱅킹으로 상품 가입 시 : 기본이율* + 0.2% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인,최소가입금액 : 1만원 이상 / 가입채널 : 모바일뱅킹,,20241129,,202411291049
202508,0010349,310806,M,복리,S,정액적립식,24,4.3,4.3,디비저축은행,M-정기적금,스마트폰,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.2% / 모바일뱅킹으로 상품 가입 시 : 기본이율* + 0.2% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인,최소가입금액 : 1만원 이상 / 가입채널 : 모바일뱅킹,,20241129,,202411291049
202508,0010349,310806,M,복리,S,정액적립식,12,4.2,4.2,디비저축은행,M-정기적금,스마트폰,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.2% / 모바일뱅킹으로 상품 가입 시 : 기본이율* + 0.2% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인,최소가입금액 : 1만원 이상 / 가입채널 : 모바일뱅킹,,20241129,,202411291049
202508,0010349,310806,M,복리,S,정액적립식,6,3.0,3.0,디비저축은행,M-정기적금,스마트폰,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.2% / 모바일뱅킹으로 상품 가입 시 : 기본이율* + 0.2% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인,최소가입금액 : 1만원 이상 / 가입채널 : 모바일뱅킹,,20241129,,202411291049
202508,0010349,310806,S,단리,S,정액적립식,36,4.3,4.3,디비저축은행,M-정기적금,스마트폰,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.2% / 모바일뱅킹으로 상품 가입 시 : 기본이율* + 0.2% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인,최소가입금액 : 1만원 이상 / 가입채널 : 모바일뱅킹,,20241129,,202411291049
202508,0010349,310806,S,단리,S,정액적립식,24,4.3,4.3,디비저축은행,M-정기적금,스마트폰,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.2% / 모바일뱅킹으로 상품 가입 시 : 기본이율* + 0.2% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인,최소가입금액 : 1만원 이상 / 가입채널 : 모바일뱅킹,,20241129,,202411291049
202508,0010349,310806,S,단리,S,정액적립식,12,4.2,4.2,디비저축은행,M-정기적금,스마트폰,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.2% / 모바일뱅킹으로 상품 가입 시 : 기본이율* + 0.2% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인,최소가입금액 : 1만원 이상 / 가입채널 : 모바일뱅킹,,20241129,,202411291049
202508,0010349,310806,S,단리,S,정액적립식,6,3.0,3.0,디비저축은행,M-정기적금,스마트폰,1개월 이하 : 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율 / 1개월 초과 : 0.1%,최고우대금리 : 0.2% / 모바일뱅킹으로 상품 가입 시 : 기본이율* + 0.2% (*기본이율 : 가입 당시 12개월 정기적금 고시이율),제한없음,실명의 개인,최소가입금액 : 1만원 이상 / 가입채널 : 모바일뱅킹,,20241129,,202411291049
202508,0010349,310820,S,단리,S,정액적립식,12,4.0,6.0,디비저축은행,DB행복씨앗적금,영업점,"1개월 이하: 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%","*최고우대금리 : 2.0%
1. 목표다짐 선택 +0.5%
2. 해당상품 만기해지 시 +0.5%
3. 당사 마케팅 전체 동의 +0.5%
4. 가입기간 내 결혼, 임신, 출산 중 한 가지 이상 충족 +0.25%
5. 다자녀 가정 +0.25%",제한없음,만19세 이상 실명의 개인,"1. 1인1계좌
2. 가입금액 : 월1만원~50만원이하",500000.0,20250403,,202504030908
202508,0010349,310820,M,복리,S,정액적립식,12,4.0,6.0,디비저축은행,DB행복씨앗적금,영업점,"1개월 이하: 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%","*최고우대금리 : 2.0%
1. 목표다짐 선택 +0.5%
2. 해당상품 만기해지 시 +0.5%
3. 당사 마케팅 전체 동의 +0.5%
4. 가입기간 내 결혼, 임신, 출산 중 한 가지 이상 충족 +0.25%
5. 다자녀 가정 +0.25%",제한없음,만19세 이상 실명의 개인,"1. 1인1계좌
2. 가입금액 : 월1만원~50만원이하",500000.0,20250403,,202504030908
202508,0010349,310821,S,단리,S,정액적립식,12,4.0,6.0,디비저축은행,M-DB행복씨앗적금,스마트폰,"1개월 이하: 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%","*최고우대금리 : 2.0%
1. 목표다짐 선택 +0.5%
2. 해당상품 만기해지 시 +0.5%
3. 당사 마케팅 전체 동의 +0.5%
4. 가입기간 내 결혼, 임신, 출산 중 한 가지 이상 충족 +0.25%
5. 다자녀 가정 +0.25%",제한없음,만19세 이상 실명의 개인,"1. 1인1계좌
2. 가입금액 : 월1만원~50만원이하",500000.0,20250403,,202504030908
202508,0010349,310821,M,복리,S,정액적립식,12,4.0,6.0,디비저축은행,M-DB행복씨앗적금,스마트폰,"1개월 이하: 신규 당시 약정이율 또는 만기시점 동일상품 동일계약기간의 신규 고시금리 중 낮은 이율
1개월 초과: 0.1%","*최고우대금리 : 2.0%
1. 목표다짐 선택 +0.5%
2. 해당상품 만기해지 시 +0.5%
3. 당사 마케팅 전체 동의 +0.5%
4. 가입기간 내 결혼, 임신, 출산 중 한 가지 이상 충족 +0.25%
5. 다자녀 가정 +0.25%",제한없음,만19세 이상 실명의 개인,"1. 1인1계좌
2. 가입금액 : 월1만원~50만원이하",500000.0,20250403,,202504030908
202508,0010350,310010,M,복리,S,정액적립식,36,3.8,3.8,스카이저축은행,정기적금,영업점,없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310010,M,복리,S,정액적립식,24,3.8,3.8,스카이저축은행,정기적금,영업점,없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310010,M,복리,S,정액적립식,12,3.7,3.7,스카이저축은행,정기적금,영업점,없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310010,M,복리,S,정액적립식,6,3.3,3.3,스카이저축은행,정기적금,영업점,없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310010,S,단리,S,정액적립식,36,3.8,3.8,스카이저축은행,정기적금,영업점,없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310010,S,단리,S,정액적립식,24,3.8,3.8,스카이저축은행,정기적금,영업점,없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310010,S,단리,S,정액적립식,12,3.7,3.7,스카이저축은행,정기적금,영업점,없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310010,S,단리,S,정액적립식,6,3.3,3.3,스카이저축은행,정기적금,영업점,없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310011,S,단리,S,정액적립식,6,3.4,3.4,스카이저축은행,e-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310011,S,단리,S,정액적립식,12,3.8,3.8,스카이저축은행,e-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310011,S,단리,S,정액적립식,24,3.9,3.9,스카이저축은행,e-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310011,S,단리,S,정액적립식,36,3.9,3.9,스카이저축은행,e-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310011,M,복리,S,정액적립식,6,3.4,3.4,스카이저축은행,e-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310011,M,복리,S,정액적립식,12,3.8,3.8,스카이저축은행,e-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310011,M,복리,S,정액적립식,24,3.9,3.9,스카이저축은행,e-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310011,M,복리,S,정액적립식,36,3.9,3.9,스카이저축은행,e-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310013,M,복리,S,정액적립식,36,3.9,3.9,스카이저축은행,b-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310013,M,복리,S,정액적립식,24,3.9,3.9,스카이저축은행,b-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310013,M,복리,S,정액적립식,12,3.8,3.8,스카이저축은행,b-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310013,M,복리,S,정액적립식,6,3.4,3.4,스카이저축은행,b-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310013,S,단리,S,정액적립식,36,3.9,3.9,스카이저축은행,b-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310013,S,단리,S,정액적립식,24,3.9,3.9,스카이저축은행,b-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310013,S,단리,S,정액적립식,12,3.8,3.8,스카이저축은행,b-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010350,310013,S,단리,S,정액적립식,6,3.4,3.4,스카이저축은행,b-정기적금,"인터넷,스마트폰",없음,*만기후 1개월 이내 : 만기시점 동일상품 동일계약기간의 신규약정금리 *만기후 1개월 초과 :보통예금이율,제한없음,제한없음,최소금액:1만원이상,,20240123,,202401230759
202508,0010354,MK310001,S,단리,S,정액적립식,6,2.8,2.8,민국저축은행,정기적금,영업점,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용","* 최대우대금리 : 0.1%
- 3명 이상 창구 방문하여 1년이상 적금 가입시 : 연 0.1%
- 적금 만기해지 후 1년이상 정기예금 및 적금 신규 가입시 : 연 0.1%",제한없음,제한없음,- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,,20250327,,202503270826
202508,0010354,MK310001,S,단리,S,정액적립식,12,3.1,3.2,민국저축은행,정기적금,영업점,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용","* 최대우대금리 : 0.1%
- 3명 이상 창구 방문하여 1년이상 적금 가입시 : 연 0.1%
- 적금 만기해지 후 1년이상 정기예금 및 적금 신규 가입시 : 연 0.1%",제한없음,제한없음,- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,,20250327,,202503270826
202508,0010354,MK310001,S,단리,S,정액적립식,24,3.1,3.2,민국저축은행,정기적금,영업점,"- 1개월 이내 : 가입당시 약정금리와 현재 금리 비교 후 낮은 금리
- 1개월 이후 : 보통예금 금리 적용","* 최대우대금리 : 0.1%
- 3명 이상 창구 방문하여 1년이상 적금 가입시 : 연 0.1%
- 적금 만기해지 후 1년이상 정기예금 및 적금 신규 가입시 : 연 0.1%",제한없음,제한없음,- 중도해지 시 가입 기간에 따라 중도해지이율이 다르게 적용됩니다.,,20250327,,202503270826
